symbol	hgnc_id	expected	observed	p-value	info
SYT13	14962.0	0.0199113103427266	0.001	1.0	observed < expected, pvalue set at 1
SYT15	17167.0	0.025775123321930694	0.001	1.0	observed < expected, pvalue set at 1
SYT3	11511.0	0.03259819710891339	0.001	1.0	observed < expected, pvalue set at 1
SYTL2	15585.0	0.06594814266469033	0.327941605661282	0.06152696368924293	probability of observing this or more number of mutations is too small
SYTL3	15587.0	0.026758256998037046	0.14707706057356	0.1110349133790732	probability of observing this or more number of mutations is too small
SZRD1	30232.0	0.011705551986981364	0.001	1.0	observed < expected, pvalue set at 1
TAAR6	20978.0	0.01043804164830084	0.001	1.0	observed < expected, pvalue set at 1
TAB1	18157.0	0.02911335956611643	0.30004658130366496	0.04153209616495666	probability of observing this or more number of mutations is too small
TAB2	17075.0	0.02654832452494919	1.9104429023083478	1.1787944924706654e-10	probability of observing this or more number of mutations is too small
TACC2	11523.0	0.10522091333118594	0.18826948507173602	0.2084341809185272	probability of observing this or more number of mutations is too small
TAF1	11535.0	0.10417572624041671	1.341700919951266	0.004805584939535107	probability of observing this or more number of mutations is too small
TAF1L	18056.0	0.06615114706516048	0.300952752817675	0.06354206031954054	probability of observing this or more number of mutations is too small
TAF4	11537.0	0.06133480778223028	0.316744230968516	0.05187487842778963	probability of observing this or more number of mutations is too small
TAGLN	11553.0	0.010505916611482579	0.29636152251219605	0.0145311362820387	probability of observing this or more number of mutations is too small
TAL2	11557.0	0.004151518061061587	0.001	1.0	observed < expected, pvalue set at 1
TANC1	29364.0	0.09910651992484226	0.7571578266495401	0.03408287745076721	probability of observing this or more number of mutations is too small
TANC2	30212.0	0.10235970649304321	0.411484880953635	0.07611359655379997	probability of observing this or more number of mutations is too small
TAOK1	29259.0	0.07787510741261891	0.652480162350303	0.050891473259285044	probability of observing this or more number of mutations is too small
TARBP1	11568.0	0.10228292106207784	0.14807706057356	0.20812500415732474	probability of observing this or more number of mutations is too small
TARS2	30740.0	0.03663245527555419	0.307955433012906	0.0481536501731411	probability of observing this or more number of mutations is too small
TAS2R14	14920.0	0.008524033706006998	0.5504821343896079	0.00015557059932546803	probability of observing this or more number of mutations is too small
TAX1BP1	11575.0	0.03552447263927103	0.001	1.0	observed < expected, pvalue set at 1
TBC1D1	11578.0	0.07380350839801074	0.34796431289969804	0.05561648037294991	probability of observing this or more number of mutations is too small
TBC1D19	25624.0	0.02261936588270371	0.717865821303753	0.00041395753783073265	probability of observing this or more number of mutations is too small
TBC1D20	16133.0	0.019960804362073446	0.426189613666812	0.007404909782348432	probability of observing this or more number of mutations is too small
TBC1D30	29164.0	0.04937732846778024	0.30274564707125	0.05959418957198937	probability of observing this or more number of mutations is too small
TBC1D4	19165.0	0.06400689654244796	0.315990550203252	0.08401883956992502	probability of observing this or more number of mutations is too small
TBC1D9B	29097.0	0.06759555562489811	0.001	1.0	observed < expected, pvalue set at 1
TBCD	11581.0	0.06406307651830351	0.001	1.0	observed < expected, pvalue set at 1
TBL3	11587.0	0.04288694791540243	0.001	1.0	observed < expected, pvalue set at 1
TBX1	11592.0	0.05362477613027178	0.326795060041807	0.059230048167626656	probability of observing this or more number of mutations is too small
TBX18	11595.0	0.038243875824515834	1.065872110479609	0.0006981558756299573	probability of observing this or more number of mutations is too small
TBX19	11596.0	0.018913329546175743	0.001	1.0	observed < expected, pvalue set at 1
TBX2	11597.0	0.0555858177575238	0.47615466797885203	0.021346525272586733	probability of observing this or more number of mutations is too small
TBX5	11604.0	0.030357908977340396	1.5275750110311308	4.5581392108276074e-05	probability of observing this or more number of mutations is too small
TCAIM	25241.0	0.020049734965958396	0.14707706057356	0.07304056336541712	probability of observing this or more number of mutations is too small
TCERG1	15630.0	0.06919062024772797	0.001	1.0	observed < expected, pvalue set at 1
TCF12	11623.0	0.0389952534387926	0.7405997715513959	0.013585247803231018	probability of observing this or more number of mutations is too small
TCF7L2	11641.0	0.06993212688861664	0.820587725908942	0.018263641985687536	probability of observing this or more number of mutations is too small
TDRD7	30831.0	0.039846435028691694	0.346435093148541	0.03043833407247912	probability of observing this or more number of mutations is too small
TDRD9	20122.0	0.05593982781767535	0.297291455108301	0.06405072246460282	probability of observing this or more number of mutations is too small
TEAD1	11714.0	0.02346072707287747	0.001	1.0	observed < expected, pvalue set at 1
TECPR1	22214.0	0.07145958148372478	0.32307105205978404	0.0827345838157046	probability of observing this or more number of mutations is too small
TECPR2	19957.0	0.06879712048669409	0.32307105205978404	0.09125220601036119	probability of observing this or more number of mutations is too small
TECTA	11720.0	0.11250225247883684	1.549934355257219	2.1755144725567638e-05	probability of observing this or more number of mutations is too small
TEKT2	11725.0	0.022769336939303438	0.29258930574791997	0.029819908200759228	probability of observing this or more number of mutations is too small
TEKT3	14293.0	0.02202054899079199	0.33060413133020194	0.017487632291483608	probability of observing this or more number of mutations is too small
TENM1	8117.0	0.0739280275918042	0.312881910965682	0.08723773143859005	probability of observing this or more number of mutations is too small
TENM2	29943.0	0.1450014831114611	0.29453982783838695	0.21169860090042733	probability of observing this or more number of mutations is too small
TENM4	29945.0	0.15031064093663843	0.638729568496433	0.03554010880760579	probability of observing this or more number of mutations is too small
TERF2	11729.0	0.04928404236395861	0.315990550203252	0.05812048606113035	probability of observing this or more number of mutations is too small
TERT	11730.0	0.05830883032494118	0.14707706057356	0.2734754202212457	probability of observing this or more number of mutations is too small
TESK2	11732.0	0.028763256907090022	0.001	1.0	observed < expected, pvalue set at 1
TESPA1	29109.0	0.020894192486685677	0.001	1.0	observed < expected, pvalue set at 1
TEX14	11737.0	0.05606868072927086	0.14807706057356	0.15813812662754048	probability of observing this or more number of mutations is too small
TEX15	11738.0	0.0731752442846441	0.29415412114712	0.08439155408053409	probability of observing this or more number of mutations is too small
TFAP2B	11743.0	0.02987456233518967	0.28641851761357	0.0503931411776581	probability of observing this or more number of mutations is too small
TFDP1	11749.0	0.032377752630456905	0.7443317854522858	0.01576289661056826	probability of observing this or more number of mutations is too small
TFE3	11752.0	0.020685237831801418	0.838375540983127	0.0035636958382480838	probability of observing this or more number of mutations is too small
TFEB	11753.0	0.02771610897328914	0.346435093148541	0.021417380501653985	probability of observing this or more number of mutations is too small
TFIP11	17165.0	0.042246471050612515	0.29258930574791997	0.06478717897669814	probability of observing this or more number of mutations is too small
TGFBR2	11773.0	0.027101137122819686	0.34039816211096996	0.022457782997931178	probability of observing this or more number of mutations is too small
TGFBR3	11774.0	0.033008493320258396	0.33845280222098106	0.026817533166324566	probability of observing this or more number of mutations is too small
TGM2	11778.0	0.03520600486535893	0.14707706057356	0.14373113714650562	probability of observing this or more number of mutations is too small
TGM6	16255.0	0.0337601503656008	0.289686497870187	0.03821413707662263	probability of observing this or more number of mutations is too small
THADA	19217.0	0.07194241729807799	0.47615466797885203	0.03294205993777468	probability of observing this or more number of mutations is too small
THBS2	11786.0	0.07174290200250036	0.7249541930377109	0.024874934337349264	probability of observing this or more number of mutations is too small
THOC7	29874.0	0.010388488454887549	0.001	1.0	observed < expected, pvalue set at 1
THUMPD3	24493.0	0.020848428573798792	0.14707706057356	0.07673255828348217	probability of observing this or more number of mutations is too small
TIAM1	11805.0	0.09526739882691848	0.001	1.0	observed < expected, pvalue set at 1
TIAM2	11806.0	0.07995509616075468	0.19036138034595898	0.17930158922549327	probability of observing this or more number of mutations is too small
TICRR	28704.0	0.0921124643184205	0.14707706057356	0.2869894394988092	probability of observing this or more number of mutations is too small
TIE1	11809.0	0.06733588565545481	0.34401518768361206	0.06498321846165919	probability of observing this or more number of mutations is too small
TIFAB	34024.0	0.005717333402735673	0.001	1.0	observed < expected, pvalue set at 1
TIGD7	18331.0	0.01638348176958371	0.14707706057356	0.08037271420766585	probability of observing this or more number of mutations is too small
TIMM10	11814.0	0.0046273306453443915	0.338856093681875	0.005498907939230026	probability of observing this or more number of mutations is too small
TIMM44	17316.0	0.025637398477731433	0.14707706057356	0.10276204187248733	probability of observing this or more number of mutations is too small
TIPARP	23696.0	0.023374451550839965	0.001	1.0	observed < expected, pvalue set at 1
TJP2	11828.0	0.07008358663757086	0.7325919198116629	0.0039001932126912927	probability of observing this or more number of mutations is too small
TJP3	11829.0	0.05466398528080914	0.14807706057356	0.1578850157916732	probability of observing this or more number of mutations is too small
TLCD2	33522.0	0.010766138407446935	0.18903866365448002	0.015601175968473689	probability of observing this or more number of mutations is too small
TLE1	11837.0	0.05338264384775802	0.233689696751154	0.11705066959590908	probability of observing this or more number of mutations is too small
TLK1	11841.0	0.06200337646563324	0.7642645944886071	0.03064223155060067	probability of observing this or more number of mutations is too small
TLK2	11842.0	0.07765948542624705	0.838375540983127	0.01954020036644454	probability of observing this or more number of mutations is too small
TLN1	11845.0	0.1620440863824522	0.6576880186665481	0.07982128746699446	probability of observing this or more number of mutations is too small
TLR9	15633.0	0.04533971997222213	0.14707706057356	0.2006522817196419	probability of observing this or more number of mutations is too small
TM2D2	24127.0	0.015411057178046458	0.297291455108301	0.022657606197048232	probability of observing this or more number of mutations is too small
TM4SF20	26230.0	0.006673442748585476	0.14707706057356	0.032169632277028175	probability of observing this or more number of mutations is too small
TM7SF3	23049.0	0.02326264428066216	0.327374435710851	0.0206012679790786	probability of observing this or more number of mutations is too small
TM9SF1	11864.0	0.04194519399081094	0.303631995611072	0.05560232959465414	probability of observing this or more number of mutations is too small
TM9SF3	21529.0	0.027737997048275988	0.34401518768361206	0.025453192245376857	probability of observing this or more number of mutations is too small
TMC2	16527.0	0.04205972497437489	0.44666748358546204	0.01747454394984245	probability of observing this or more number of mutations is too small
TMC5	22999.0	0.03991658361223319	0.001	1.0	observed < expected, pvalue set at 1
TMC6	18021.0	0.038870709105737304	0.337625480075764	0.02625844048690307	probability of observing this or more number of mutations is too small
TMCO3	20329.0	0.03066268231633929	0.14707706057356	0.12973444888183225	probability of observing this or more number of mutations is too small
TMED1	17291.0	0.014543284711708805	0.315990550203252	0.01700527327586942	probability of observing this or more number of mutations is too small
TMED10	16998.0	0.012628216375797273	0.271137781842496	0.026328073948432045	probability of observing this or more number of mutations is too small
TMED5	24251.0	0.010839186413755107	0.001	1.0	observed < expected, pvalue set at 1
TMEM125	28275.0	0.011007441287937585	0.001	1.0	observed < expected, pvalue set at 1
TMEM127	26038.0	0.01454536089900231	0.318946335373382	0.017383664023613486	probability of observing this or more number of mutations is too small
TMEM133	24033.0	0.003241624195536996	0.14707706057356	0.019201605319247483	probability of observing this or more number of mutations is too small
TMEM135	26167.0	0.020910044911249055	0.001	1.0	observed < expected, pvalue set at 1
TMEM138	26944.0	0.007148976417774954	0.18149390011692104	0.01983931191429331	probability of observing this or more number of mutations is too small
TMEM145	26912.0	0.034479222301324754	0.001	1.0	observed < expected, pvalue set at 1
TMEM161B	28483.0	0.02337068830737008	0.16627075786490803	0.06275418273835928	probability of observing this or more number of mutations is too small
TMEM175	28709.0	0.023080936403675284	0.001	1.0	observed < expected, pvalue set at 1
TMEM18	25257.0	0.0066273878931964085	0.001	1.0	observed < expected, pvalue set at 1
TMEM184A	28797.0	0.021601207906630462	0.281409997104618	0.020185141516701456	probability of observing this or more number of mutations is too small
TMEM200A	21075.0	0.018172890406631406	0.002	1.0	observed < expected, pvalue set at 1
TMEM214	25983.0	0.03323855494760014	0.327941605661282	0.030748946367717977	probability of observing this or more number of mutations is too small
TMEM232	37270.0	0.020413371370628493	0.299134179531649	0.01674267128508587	probability of observing this or more number of mutations is too small
TMEM242	17206.0	0.0076941248045873135	0.001	1.0	observed < expected, pvalue set at 1
TMEM245	1363.0	0.05151920650167491	0.838375540983127	0.009840808926120144	probability of observing this or more number of mutations is too small
TMEM26	28550.0	0.0177532727330136	0.34896431289969804	0.009624658606371872	probability of observing this or more number of mutations is too small
TMEM31	28601.0	0.003621032706575473	0.001	1.0	observed < expected, pvalue set at 1
TMEM38B	25535.0	0.01030465502943425	0.316744230968516	0.007000290971302884	probability of observing this or more number of mutations is too small
TMEM43	28472.0	0.019787018039181453	0.295426139853306	0.024876090334545044	probability of observing this or more number of mutations is too small
TMEM54	24143.0	0.010743332280489687	0.29163414820366	0.011187691549454561	probability of observing this or more number of mutations is too small
TMEM63A	29118.0	0.0342319463463897	0.14707706057356	0.13184119257386717	probability of observing this or more number of mutations is too small
TMEM67	28396.0	0.0408018972780089	0.313672830982936	0.04430080453960286	probability of observing this or more number of mutations is too small
TMEM68	26510.0	0.014302234818437837	0.001	1.0	observed < expected, pvalue set at 1
TMEM71	26572.0	0.010799848801876191	0.284002117420271	0.01056871716621305	probability of observing this or more number of mutations is too small
TMEM81	32349.0	0.008308676053076992	0.001	1.0	observed < expected, pvalue set at 1
TMEM86B	28448.0	0.008507753608668457	0.001	1.0	observed < expected, pvalue set at 1
TMEM8A	17205.0	0.03828101765392284	0.313672830982936	0.03014350878490394	probability of observing this or more number of mutations is too small
TMF1	11870.0	0.04190256728612224	0.465084805166746	0.01885224246163724	probability of observing this or more number of mutations is too small
TMPO	11875.0	0.03379546528542121	0.001	1.0	observed < expected, pvalue set at 1
TMPRSS2	11876.0	0.022597022190247503	0.303631995611072	0.017763635252180932	probability of observing this or more number of mutations is too small
TMPRSS7	30846.0	0.03633678728340669	0.797201271163118	0.00047926839935273847	probability of observing this or more number of mutations is too small
TMTC2	25440.0	0.03558418083949357	0.30004658130366496	0.04567370344295345	probability of observing this or more number of mutations is too small
TNFAIP1	11894.0	0.019427936446898497	0.327941605661282	0.02265153734073742	probability of observing this or more number of mutations is too small
TNFRSF10B	11905.0	0.014982151710091419	0.001	1.0	observed < expected, pvalue set at 1
TNFRSF14	11912.0	0.011281699050657564	0.001	1.0	observed < expected, pvalue set at 1
TNFRSF21	13469.0	0.034682666765683406	0.282727240281655	0.05013767305312483	probability of observing this or more number of mutations is too small
TNFRSF25	11910.0	0.039737513998574836	0.7462119182187049	0.01970592487813115	probability of observing this or more number of mutations is too small
TNK2	19297.0	0.08340373700050069	0.001	1.0	observed < expected, pvalue set at 1
TNKS	11941.0	0.06918760701264201	0.30551136540264195	0.10879955499487601	probability of observing this or more number of mutations is too small
TNNI2	11946.0	0.00860626365295821	0.29448550745637603	0.00550111636697064	probability of observing this or more number of mutations is too small
TNPO3	17103.0	0.07692310713012335	1.4893180384556661	0.0013900091733646696	probability of observing this or more number of mutations is too small
TNR	11953.0	0.0850845594206268	0.7859116819716769	0.030702843644135377	probability of observing this or more number of mutations is too small
TNRC18	11962.0	0.17034621143398507	0.461531747735502	0.09661726206629598	probability of observing this or more number of mutations is too small
TNS1	11973.0	0.09059740556521283	0.663191627666077	0.009181488709510915	probability of observing this or more number of mutations is too small
TNS3	21616.0	0.0848824618713657	0.30274564707125	0.09704951687800022	probability of observing this or more number of mutations is too small
TNXB	11976.0	0.26348532059821955	0.304631995611072	0.2979716368746413	probability of observing this or more number of mutations is too small
TOB2	11980.0	0.014104310408690951	0.301852504089027	0.013694782443088154	probability of observing this or more number of mutations is too small
TOE1	15954.0	0.024417689510289328	0.14807706057356	0.0697719918768658	probability of observing this or more number of mutations is too small
TOM1	11982.0	0.030375109910504926	0.32956835321765005	0.03383150487748925	probability of observing this or more number of mutations is too small
TOM1L1	11983.0	0.018052628813706558	0.18977399775582998	0.043147154031903265	probability of observing this or more number of mutations is too small
TOMM40L	25756.0	0.01467551367553541	0.327374435710851	0.0124383908870135	probability of observing this or more number of mutations is too small
TONSL	7801.0	0.06664630514480901	0.14707706057356	0.26420122356622017	probability of observing this or more number of mutations is too small
TOP1MT	29787.0	0.03387081391339397	0.281409997104618	0.03370830609429189	probability of observing this or more number of mutations is too small
TOP2B	11990.0	0.0798047608455935	0.346435093148541	0.06748889152421986	probability of observing this or more number of mutations is too small
TP53	11998.0	0.026464565179877077	0.418936667990117	0.015910115700323003	probability of observing this or more number of mutations is too small
TP53INP1	18022.0	0.009651022996630614	0.19478587775333603	0.024022023899867052	probability of observing this or more number of mutations is too small
TP63	15979.0	0.043715956648765104	0.289686497870187	0.07347822716065525	probability of observing this or more number of mutations is too small
TP73	12003.0	0.041768626959425424	0.3096309302579	0.038044813736392895	probability of observing this or more number of mutations is too small
TPCN2	20820.0	0.03567279731827622	0.47615466797885203	0.009932651281685946	probability of observing this or more number of mutations is too small
TPD52L1	12006.0	0.0106321542038949	0.17956669078082102	0.028688021863033902	probability of observing this or more number of mutations is too small
TPD52L2	12007.0	0.01025765043004192	0.34796431289969804	0.00658326193425986	probability of observing this or more number of mutations is too small
TPO	12015.0	0.06850061021576133	0.001	1.0	observed < expected, pvalue set at 1
TPP2	12016.0	0.06759142844559686	0.701607398264954	0.030918037892395285	probability of observing this or more number of mutations is too small
TPRA1	30413.0	0.01813913340607357	0.30004658130366496	0.02170016539004673	probability of observing this or more number of mutations is too small
TPRG1	24759.0	0.011561925530784634	0.1908013641067	0.025843196655460157	probability of observing this or more number of mutations is too small
TPSD1	14118.0	0.00993113786808864	0.001	1.0	observed < expected, pvalue set at 1
TPTE	12023.0	0.019984329359916654	0.14707706057356	0.09552418164681652	probability of observing this or more number of mutations is too small
TRABD	28805.0	0.023690906745684824	0.28641851761357	0.03154902870834078	probability of observing this or more number of mutations is too small
TRAF3	12033.0	0.04343535910588338	0.74126308372406	0.015531271207941072	probability of observing this or more number of mutations is too small
TRAF7	20456.0	0.04319338826190324	0.321739018293181	0.03601121239627557	probability of observing this or more number of mutations is too small
TRAIP	30764.0	0.022285597798595617	0.29358930574791997	0.02994816345491692	probability of observing this or more number of mutations is too small
TRAP1	16264.0	0.03992594099338774	0.001	1.0	observed < expected, pvalue set at 1
TRAPPC10	11868.0	0.05867110873740824	0.31822228358327803	0.07580256858191112	probability of observing this or more number of mutations is too small
TRIB2	30809.0	0.021317367478347355	0.335440140687682	0.015324418403605895	probability of observing this or more number of mutations is too small
TRIM10	10072.0	0.020214277801033034	0.295426139853306	0.015183109166774343	probability of observing this or more number of mutations is too small
TRIM2	15974.0	0.039780763885750484	0.001	1.0	observed < expected, pvalue set at 1
TRIM25	12932.0	0.048828745196468425	0.7462119182187049	0.023073023019770544	probability of observing this or more number of mutations is too small
TRIM28	16384.0	0.03993677305877737	0.241711153324901	0.0507147774746585	probability of observing this or more number of mutations is too small
TRIM3	10064.0	0.04751155054952634	0.001	1.0	observed < expected, pvalue set at 1
TRIM37	7523.0	0.05895897581315677	0.34401518768361206	0.05284818283792636	probability of observing this or more number of mutations is too small
TRIM41	19013.0	0.032505230986279644	0.21843442520348103	0.04444688790003038	probability of observing this or more number of mutations is too small
TRIM47	19020.0	0.05936684488282469	0.339252359641166	0.05939990666255615	probability of observing this or more number of mutations is too small
TRIM5	16276.0	0.019702603270058298	0.001	1.0	observed < expected, pvalue set at 1
TRIM55	14215.0	0.02361323335580359	0.001	1.0	observed < expected, pvalue set at 1
TRIM58	24150.0	0.02537065770749318	0.001	1.0	observed < expected, pvalue set at 1
TRIM6	16277.0	0.019970305460875287	0.181197328730295	0.044937912171189635	probability of observing this or more number of mutations is too small
TRIM62	25574.0	0.03294016608620741	0.324985227167362	0.028156640327412198	probability of observing this or more number of mutations is too small
TRIM63	16007.0	0.016932842419361438	0.305383573941161	0.025313482783949598	probability of observing this or more number of mutations is too small
TRIM65	27316.0	0.024931890413741987	0.18948000624445896	0.043402326377988264	probability of observing this or more number of mutations is too small
TRIM67	31859.0	0.049104081747621445	0.31748819559224295	0.05462893925909309	probability of observing this or more number of mutations is too small
TRIML1	26698.0	0.01444538196574515	0.001	1.0	observed < expected, pvalue set at 1
TRIP12	12306.0	0.14760741977830372	1.6284807817294482	0.0022076783824053338	probability of observing this or more number of mutations is too small
TRIP4	12310.0	0.02748160626200085	0.47615466797885203	0.012013644766669669	probability of observing this or more number of mutations is too small
TRMT13	25502.0	0.018485920113651334	0.14707706057356	0.07318956620816441	probability of observing this or more number of mutations is too small
TRMT44	26653.0	0.03319531513966942	0.282727240281655	0.03579585533974807	probability of observing this or more number of mutations is too small
TRPC5	12337.0	0.058218784460542475	0.7859116819716769	0.020949834200004677	probability of observing this or more number of mutations is too small
TRPM6	17995.0	0.08345030529046185	0.47615466797885203	0.044057089433537644	probability of observing this or more number of mutations is too small
TRPM8	17961.0	0.05391486177957402	0.47615466797885203	0.021132813253530534	probability of observing this or more number of mutations is too small
TRPS1	12340.0	0.05703262602799841	0.7678773593924398	0.021224913244545354	probability of observing this or more number of mutations is too small
TRPV4	18083.0	0.05359911436338591	0.7324473396555501	0.01580610898799342	probability of observing this or more number of mutations is too small
TRRAP	12347.0	0.3160535805440738	0.9539665409125602	0.08591839995049744	probability of observing this or more number of mutations is too small
TSC1	12362.0	0.05285796040647571	0.9908294212065101	0.00017173185747003237	probability of observing this or more number of mutations is too small
TSC2	12363.0	0.09576934637868721	0.001	1.0	observed < expected, pvalue set at 1
TSC22D2	29095.0	0.03906166059854664	0.40250298086988395	0.01779328142487041	probability of observing this or more number of mutations is too small
TSEN2	28422.0	0.022628863973717526	0.47615466797885203	0.008217120507236416	probability of observing this or more number of mutations is too small
TSGA13	12369.0	0.010078719574771133	0.14707706057356	0.04693747425100871	probability of observing this or more number of mutations is too small
TSHR	12373.0	0.02931702462494034	0.2196369207728	0.052775854348716116	probability of observing this or more number of mutations is too small
TSHZ1	10669.0	0.03683428681495866	0.640003025886374	0.0004916768218655738	probability of observing this or more number of mutations is too small
TSKS	30719.0	0.030797142996457295	0.002	1.0	observed < expected, pvalue set at 1
TSN	12379.0	0.031231823070871665	0.34796431289969804	0.041861693973942106	probability of observing this or more number of mutations is too small
TSNAXIP1	18586.0	0.030128018892221844	0.20380329764565602	0.05678475527383749	probability of observing this or more number of mutations is too small
TSPYL1	12382.0	0.02061090062744458	0.18208706200661898	0.047812902904468754	probability of observing this or more number of mutations is too small
TSPYL2	24358.0	0.01753956880998397	0.14707706057356	0.08529315086975349	probability of observing this or more number of mutations is too small
TSSC4	12386.0	0.012523066440963682	0.31748819559224295	0.004513585365330105	probability of observing this or more number of mutations is too small
TTC1	12391.0	0.012816024393004643	0.22501186516868302	0.023775685558082068	probability of observing this or more number of mutations is too small
TTC14	24697.0	0.031095354228238035	0.28523306193954306	0.044462628670588304	probability of observing this or more number of mutations is too small
TTC17	25596.0	0.055778964563470694	0.334052081797976	0.06271629663143141	probability of observing this or more number of mutations is too small
TTC21B	25660.0	0.05460285690953627	0.193410176438119	0.12657199917038944	probability of observing this or more number of mutations is too small
TTC39A	18657.0	0.03403796898401563	0.31748819559224295	0.036055613119066236	probability of observing this or more number of mutations is too small
TTC7A	19750.0	0.04695194243313873	0.001	1.0	observed < expected, pvalue set at 1
TTI1	29029.0	0.03679072796582403	0.14707706057356	0.15707440446566917	probability of observing this or more number of mutations is too small
TTK	12401.0	0.03003246032505835	0.14707706057356	0.11857329754318718	probability of observing this or more number of mutations is too small
TTLL1	1312.0	0.024705426318953283	0.298215739468792	0.03354113210088122	probability of observing this or more number of mutations is too small
TTLL5	19963.0	0.06654232795089715	0.29358930574791997	0.10171827595877836	probability of observing this or more number of mutations is too small
TTLL6	26664.0	0.03555061003596446	0.14707706057356	0.14664067876770495	probability of observing this or more number of mutations is too small
TTLL7	26242.0	0.04322641848981612	0.29163414820366	0.07162591413777139	probability of observing this or more number of mutations is too small
TTN	12403.0	1.250199836161628	2.1162202963613646	0.07633495330065371	probability of observing this or more number of mutations is too small
TTYH1	13476.0	0.027895200789420205	0.324358557756721	0.02030835998744131	probability of observing this or more number of mutations is too small
TUBA1C	20768.0	0.04024422866189631	0.328941605661282	0.05798017016337337	probability of observing this or more number of mutations is too small
TUBB6	20776.0	0.025293577283670206	0.338856093681875	0.011798218651486145	probability of observing this or more number of mutations is too small
TUBGCP2	18599.0	0.047737149007831055	0.289686497870187	0.06774180594285206	probability of observing this or more number of mutations is too small
TUBGCP5	18600.0	0.04557403410900677	0.001	1.0	observed < expected, pvalue set at 1
TUFM	12420.0	0.027343724741949817	0.30451136540264195	0.04015140993449432	probability of observing this or more number of mutations is too small
TULP4	15530.0	0.11521313772353314	1.521709566592627	0.0019316954811053526	probability of observing this or more number of mutations is too small
TWF2	9621.0	0.022084275360413408	0.14707706057356	0.07643963468107988	probability of observing this or more number of mutations is too small
TXNIP	16952.0	0.01925148473126026	0.001	1.0	observed < expected, pvalue set at 1
TYRP1	12450.0	0.022280853329580984	0.47615466797885203	0.007098179871611316	probability of observing this or more number of mutations is too small
U2AF1L4	23020.0	0.011496798960634198	0.176016968662007	0.026546797284616154	probability of observing this or more number of mutations is too small
U2SURP	30855.0	0.061333170625282804	1.6069486445273091	0.00033374848760778236	probability of observing this or more number of mutations is too small
